player_id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_name,npg,npxG,xGChain,xGBuildup,year
856,Jack Butland,31,2790,0,0,0,0.02827341854572296,0,1,0,0,GK,Stoke,0,0,2.104469575919211,2.076196157373488,2015
857,Phil Bardsley,11,813,0,0.12870987690985203,1,0.6606273232027888,7,4,1,0,D S,Stoke,0,0.12870987690985203,2.782519791275263,2.5941511914134026,2015
858,Philipp Wollscheid,31,2681,0,0.07563970796763897,0,0.32434287667274475,2,5,2,0,D S,Stoke,0,0.07563970796763897,5.346387938596308,5.27528475318104,2015
859,Geoff Cameron,30,2361,0,0.6193306585773826,0,0.6893327543511987,15,9,0,1,D M S,Stoke,0,0.6193306585773826,6.651813672855496,6.340981824323535,2015
860,Marc Muniesa,15,1113,0,0.09074105881154537,0,0.22249827533960342,3,5,2,0,D S,Stoke,0,0.09074105881154537,2.061729686334729,1.9002074021846056,2015
862,Glenn Whelan,37,3189,0,0.22158582229167223,1,0.930567117407918,11,25,6,0,M,Stoke,0,0.22158582229167223,10.518245493993163,9.994908789172769,2015
867,Stephen Ireland,13,206,0,0.5473724380135536,1,1.6458037123084068,3,8,2,0,S,Stoke,0,0.5473724380135536,2.2413041051477194,0.9135088613256812,2015
869,Dionatan Teixeira,1,42,0,0,0,0,0,0,0,0,S,Stoke,0,0,0,0,2015
870,Jakob Haugaard,5,402,0,0,0,0,0,0,0,0,GK S,Stoke,0,0,1.1413823273032904,1.1413823273032904,2015
872,Peter Crouch,11,446,0,0.30463992431759834,1,0.3946682857349515,7,4,0,0,F S,Stoke,0,0.30463992431759834,1.2113889828324318,0.6094102542847395,2015
886,Ryan Shawcross,20,1698,0,0.7236678916960955,0,0.03869263827800751,8,1,2,1,D,Stoke,0,0.7236678916960955,1.7998745441436768,1.7998745441436768,2015
887,Erik Pieters,35,3101,0,0.13129686936736107,1,2.1706445775926113,5,19,10,0,D,Stoke,0,0.13129686936736107,9.071399433538318,8.080488935112953,2015
889,Shay Given,3,228,0,0,0,0,0,0,1,0,GK,Stoke,0,0,0.33711157739162445,0.33711157739162445,2015
944,Glen Johnson,25,2191,0,0.809079946950078,3,3.0968161933124065,17,18,1,0,D,Stoke,0,0.809079946950078,7.91455215960741,5.03968171402812,2015
945,Marc Wilson,4,257,0,0,0,0.06554073840379715,0,1,0,0,D S,Stoke,0,0,0.4531540274620056,0.38761329650878906,2015
946,Marco van Ginkel,17,735,0,1.0349854417145252,0,0.11192617751657963,12,5,0,0,M S,Stoke,0,1.0349854417145252,2.4721276238560677,1.5785313379019499,2015
1001,Peter Odemwingie,5,89,0,0.09148639813065529,0,0,2,0,0,0,S,Stoke,0,0.09148639813065529,0.10960067808628082,0.018114279955625534,2015
1007,Steve Sidwell,1,10,0,0,0,0,0,0,0,0,S,Stoke,0,0,0.088657282292842865,0.088657282292842865,2015
771,Georginio Wijnaldum,38,3178,11,7.928207719698548,5,3.817440377548337,54,47,1,0,M S,Newcastle United,10,7.1670388747006655,14.63786890078336,5.733466842211783,2015
773,Aleksandar Mitrovic,34,2103,9,10.339356865733862,4,2.224446185864508,79,30,4,2,F S,Newcastle United,7,8.817019175738096,10.392625395208597,2.872402520850301,2015
770,Ayoze Pérez,34,2046,6,3.7956571336835623,2,2.8947350550442934,50,30,4,0,F M S,Newcastle United,6,3.7956571336835623,8.319603050127625,3.6317481794394553,2015
775,Andros Townsend,13,1091,4,1.2692780867218971,2,2.2502004969865084,24,26,0,0,M S,Newcastle United,4,1.2692780867218971,4.034857697784901,1.545471802353859,2015
850,Papiss Demba Cissé,21,1079,3,3.089113302528858,0,0.6837777215987444,23,10,1,0,F S,Newcastle United,3,3.089113302528858,2.879534563049674,0.4369379822164774,2015
764,Daryl Janmaat,32,2754,2,1.1652486133389175,4,3.490501068532467,19,25,5,1,D M,Newcastle United,2,1.1652486133389175,9.721467668190598,6.243291640654206,2015
766,Jamaal Lascelles,18,1135,2,0.4158271849155426,0,0.14827371761202812,4,2,1,1,D S,Newcastle United,2,0.4158271849155426,1.2703524231910706,1.2219733037054539,2015
767,Jack Colback,29,2409,1,0.8832457968965173,1,1.208109748084098,15,16,11,0,D M S,Newcastle United,1,0.8832457968965173,6.735096261836588,5.063953893259168,2015
768,Vurnon Anita,28,2112,1,0.22509299591183662,3,0.6107358699664474,8,13,6,0,D M S,Newcastle United,1,0.22509299591183662,4.641292719170451,4.246871633455157,2015
772,Moussa Sissoko,37,3234,1,3.314187631942332,7,5.964936513453722,38,57,3,0,M,Newcastle United,1,3.314187631942332,13.733196191489697,6.391511025838554,2015
853,Paul Dummett,23,1907,1,0.27239633817225695,0,0.16168132796883583,5,4,3,0,D,Newcastle United,1,0.27239633817225695,2.4196805227547884,2.1265225559473038,2015
915,Rolando Aarons,10,365,1,0.4009547270834446,1,0.5955110788345337,2,5,1,0,D M S,Newcastle United,1,0.4009547270834446,1.9611596651375294,0.9918916374444962,2015
941,Fabricio Coloccini,26,2294,1,0.9142135260626674,0,0.30866486579179764,10,3,2,1,D,Newcastle United,1,0.9142135260626674,3.4135521482676268,3.2123251166194677,2015
763,Robert Elliot,21,1890,0,0,0,0.022989263758063316,0,1,1,0,GK,Newcastle United,0,0,1.729623925872147,1.7066346677020192,2015
765,Steven Taylor,10,810,0,0.08394383639097214,0,0.11183947324752808,1,2,1,0,D S,Newcastle United,0,0.08394383639097214,1.7559312107041478,1.560147893615067,2015
769,Jonjo Shelvey,15,1041,0,0.7806664481759071,3,1.248842948116362,22,19,3,0,M S,Newcastle United,0,0.7806664481759071,5.010282203555107,3.5732630640268326,2015
774,Siem de Jong,18,434,0,0.961087554693222,1,0.06838355585932732,8,2,0,0,M S,Newcastle United,0,0.961087554693222,1.2229400873184204,0.2618525121361017,2015
776,Seydou Doumbia,3,25,0,0.06874097138643265,0,0,1,0,0,0,S,Newcastle United,0,0.06874097138643265,0.1341237872838974,0.06538282334804535,2015
777,Emmanuel Rivière,3,64,0,0.24065060168504715,0,0.08394383639097214,3,1,0,0,F S,Newcastle United,0,0.24065060168504715,0.448240265250206,0.123645830899477,2015
778,Henri Saivet,4,150,0,0,0,0.015325593762099743,0,1,0,0,M S,Newcastle United,0,0,0.2304729102179408,0.2304729102179408,2015
779,Jamie Sterry,1,4,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0,2015
780,Karl Darlow,9,810,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.15052955970168114,0.15052955970168114,2015
849,Chancel Mbemba,33,2923,0,0.7767016524448991,0,0.26830498967319727,12,4,5,0,D,Newcastle United,0,0.7767016524448991,4.485577858053148,4.202231413684785,2015
851,Gabriel Obertan,5,279,0,0.07401985116302967,1,0.19208664819598198,3,3,1,0,M S,Newcastle United,0,0.07401985116302967,0.25753912702202797,0.01413294393569231,2015
854,Cheick Tioté,20,1244,0,0.01921258494257927,0,0.7427319129928946,1,8,5,0,M S,Newcastle United,0,0.01921258494257927,2.947969615459442,2.685064874589443,2015
916,Yoan Gouffran,8,220,0,0.36484257504343987,0,0.019386008381843567,3,1,0,0,M S,Newcastle United,0,0.36484257504343987,1.2028887495398521,0.8644791319966316,2015
942,Florian Thauvin,13,412,0,0.3105262629687786,0,0.6077725123614073,8,5,1,0,M S,Newcastle United,0,0.3105262629687786,1.1896824231371284,0.346520509570837,2015
943,Massadio Haidara,7,554,0,0.04660817235708237,0,0.07469753362238407,3,2,1,0,D S,Newcastle United,0,0.04660817235708237,0.551704278215766,0.4461158663034439,2015
982,Tim Krul,8,720,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.10725152119994164,0.10725152119994164,2015
983,Kevin Mbabu,3,147,0,0.01836145669221878,0,0.10677473247051239,1,1,0,0,D S,Newcastle United,0,0.01836145669221878,0.1800055056810379,0.16164404898881912,2015
998,Ivan Toney,2,6,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0,2015
482,Roberto Firmino,31,2005,10,7.131028613075614,7,5.39667608961463,63,49,1,0,F M S,Liverpool,10,7.131028613075614,16.398779906332493,6.829728804528713,2015
606,Christian Benteke,29,1496,9,9.98186818882823,3,2.7818555179983377,61,31,2,0,F S,Liverpool,8,9.22069937363267,10.235846016556025,1.2525702472776175,2015
483,Daniel Sturridge,14,981,8,5.74158351123333,1,0.5159464338794351,48,7,0,0,F S,Liverpool,8,5.74158351123333,7.218587189912796,1.6658320389688015,2015
488,Philippe Coutinho,26,2019,8,6.496308712288737,5,5.286337033845484,111,50,2,1,F M S,Liverpool,8,6.496308712288737,16.146169386804104,6.78550577070564,2015
484,Divock Origi,16,660,5,3.3548493534326553,1,0.5015551578253508,24,9,0,0,F S,Liverpool,5,3.3548493534326553,3.105510575696826,0.2603827342391014,2015
489,James Milner,28,2428,5,3.3984232172369957,11,5.385004932060838,39,61,9,1,F M,Liverpool,4,2.6372543945908546,9.69875560887158,6.059816907159984,2015
486,Adam Lallana,30,2115,4,3.533182168379426,6,5.648350628092885,44,50,2,0,F M S,Liverpool,4,3.533182168379426,13.232816964387894,6.659513118676841,2015
480,Joe Allen,19,720,2,1.3847464006394148,1,1.3596448935568333,12,12,0,0,M S,Liverpool,2,1.3847464006394148,3.9975137235596776,2.38746877014637,2015
605,Jordan Henderson,17,1300,2,1.5272890776395798,3,1.300454712472856,26,18,1,0,M S,Liverpool,2,1.5272890776395798,5.802723430097103,4.53357514180243,2015
986,Danny Ings,6,336,2,1.851082056760788,0,0.3525637034326792,10,5,1,0,F S,Liverpool,2,1.851082056760788,1.3931693062186241,0.28324921801686287,2015
476,Kolo Touré,14,865,1,0.24255865812301636,0,0.01874934323132038,4,1,1,0,D S,Liverpool,1,0.24255865812301636,2.508274804800749,2.437144335359335,2015
481,Jordon Ibe,27,1161,1,1.4264613203704357,2,1.6390911489725113,29,20,0,0,F M S,Liverpool,1,1.4264613203704357,5.980749741196632,3.4140845835208893,2015
485,Mamadou Sakho,22,1856,1,0.8336911760270596,0,0.07145385816693306,6,4,1,0,D S,Liverpool,1,0.8336911760270596,3.4503712076693773,3.4237607810646296,2015
603,Nathaniel Clyne,33,2970,1,1.8151903413236141,0,1.8440425246953964,29,24,6,0,D M,Liverpool,1,1.8151903413236141,10.565198335796595,8.96768619865179,2015
604,Emre Can,30,2501,1,1.2145628426223993,0,3.202115531079471,30,32,9,0,D M S,Liverpool,1,1.2145628426223993,11.935754898935556,10.14760616235435,2015
607,Martin Skrtel,22,1882,1,0.6353058395907283,0,0.809040317311883,10,5,5,0,D S,Liverpool,1,0.6353058395907283,5.0711791682988405,5.0711791682988405,2015
608,Alberto Moreno,32,2546,1,1.6545054893940687,4,4.22619329765439,36,61,3,0,D M S,Liverpool,1,1.6545054893940687,11.85003099963069,7.727764077484608,2015
473,Danny Ward,2,180,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.03109023068100214,0.03109023068100214,2015
474,Connor Randall,3,165,0,0.11920255422592163,0,0.05814332887530327,2,1,0,0,D S,Liverpool,0,0.11920255422592163,1.1354429572820663,1.0162404030561447,2015
475,Lucas Leiva,27,1948,0,0.6402257354930043,1,1.5367638058960438,9,22,8,0,D M S,Liverpool,0,0.6402257354930043,7.419127527624369,6.147572776302695,2015
477,Brad Smith,4,281,0,0.052662890404462814,0,0.07536962628364563,1,2,1,1,D S,Liverpool,0,0.052662890404462814,0.424656318500638,0.424656318500638,2015
478,Sheyi Ojo,8,395,0,0.2691831402480602,3,1.568392038345337,5,12,0,0,F M S,Liverpool,0,0.2691831402480602,1.8981910832226276,1.2607735749334097,2015
479,Kevin Stewart,7,562,0,0.1321855578571558,0,0.10150383785367012,5,4,1,0,M S,Liverpool,0,0.1321855578571558,2.2099664956331253,2.093239400535822,2015
487,Simon Mignolet,34,3060,0,0,0,0.006782962009310722,0,1,2,0,GK,Liverpool,0,0,5.279245012439787,5.279245012439787,2015
490,Jon Flanagan,5,422,0,0,1,0.1449427343904972,0,2,1,0,D,Liverpool,0,0,1.5134310834109783,1.368488342501223,2015
602,Dejan Lovren,24,1901,0,1.1265999674797058,0,0.2830609828233719,22,8,2,0,D S,Liverpool,0,1.1265999674797058,3.093038738705218,2.9452405581250787,2015
698,Adam Bogdan,2,180,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.12021597474813461,0.12021597474813461,2015
937,João Teixeira,1,2,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2015
953,Steven Caulker,3,3,0,0.09007459133863449,0,0,1,0,0,0,S,Liverpool,0,0.09007459133863449,0.09007459133863449,0,2015
987,Joseph Gomez,5,442,0,0.012446524575352669,1,0.08901449106633663,1,3,3,0,D,Liverpool,0,0.012446524575352669,0.8648071624338627,0.7894420213997364,2015
988,Jordan Rossiter,1,13,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0.05567584186792374,0.05567584186792374,2015
1022,Pedro Chirivella,1,47,0,0,0,0,0,0,0,0,M,Liverpool,0,0,0.05236930772662163,0.05236930772662163,2015
1023,Cameron Brannagan,3,110,0,0.07124288380146027,0,0.6725331377238035,1,3,0,0,M S,Liverpool,0,0.07124288380146027,0.8265925049781799,0.8151227384805679,2015
1078,Sergi Canos,1,7,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2015
619,Sergio Agüero,30,2399,24,20.077213659882545,2,2.0287597198039293,119,27,1,0,F S,Manchester City,20,16.271369472146034,18.786789989098907,3.925958522595465,2015
620,Kelechi Iheanacho,26,727,8,4.937834335491061,1,1.585575483739376,28,14,1,0,F M S,Manchester City,8,4.937834335491061,6.36071580927819,1.1206866605207324,2015
447,Kevin De Bruyne,25,2006,7,4.308096021413803,9,8.332030825316906,49,81,2,0,M S,Manchester City,7,4.308096021413803,16.136466838419437,8.064571473747492,2015
618,Raheem Sterling,31,1943,6,7.149217206053436,2,3.2466240972280502,52,35,1,0,F M S,Manchester City,6,7.149217206053436,14.019068100489676,4.698833643458784,2015
878,Yaya Touré,32,2345,6,5.6632938254624605,5,4.417275244370103,77,44,3,0,M S,Manchester City,5,4.9021250028163195,13.864026084542274,8.8404127554968,2015
622,Wilfried Bony,26,1203,4,6.749871265143156,3,2.988752417266369,60,13,1,0,F S,Manchester City,4,5.988702427595854,8.198027778416872,1.1061069779098034,2015
621,Aleksandar Kolarov,29,2282,3,2.389819035306573,3,2.8848050395026803,39,38,3,0,D S,Manchester City,3,1.6286501977592707,8.196383122354746,6.3781354408711195,2015
612,Vincent Kompany,14,1179,2,0.417429456487298,0,0.08134984597563744,11,3,5,0,D S,Manchester City,2,0.417429456487298,2.9507632050663233,2.916855724528432,2015
614,Fernandinho,33,2736,2,1.232332395389676,2,2.5116877630352974,29,29,8,0,M S,Manchester City,2,1.232332395389676,12.033708663657308,10.304348202422261,2015
615,Fernando,24,1703,2,2.896815175190568,0,0.3292689938098192,15,8,4,0,M S,Manchester City,2,2.896815175190568,4.508109197020531,4.396471694111824,2015
617,David Silva,24,1818,2,2.5985238309949636,11,4.727521860040724,29,67,1,0,M S,Manchester City,2,2.5985238309949636,11.535075043328106,7.523196856491268,2015
876,Fabian Delph,17,753,2,0.3005910199135542,0,0.426078949123621,13,2,0,0,M S,Manchester City,2,0.3005910199135542,2.488794426433742,1.8802406853064895,2015
877,Samir Nasri,12,520,2,2.6373172122985125,2,0.9286910351365805,14,10,3,0,M S,Manchester City,2,2.6373172122985125,4.427338244393468,1.719656789675355,2015
611,Nicolás Otamendi,30,2673,1,0.9926671013236046,0,0.628144521266222,27,5,9,0,D,Manchester City,1,0.9926671013236046,6.77221591770649,6.603514777496457,2015
609,Joe Hart,35,3112,0,0,0,0.6797928512096405,0,2,0,0,GK,Manchester City,0,0,5.089669456705451,4.40987659804523,2015
610,Pablo Zabaleta,13,1061,0,0.17769978567957878,1,0.6336397752165794,3,2,3,0,D S,Manchester City,0,0.17769978567957878,5.072049994021654,4.85144991055131,2015
613,Gaël Clichy,14,1090,0,0.03815832361578941,1,1.0334120253100991,2,12,0,0,D S,Manchester City,0,0.03815832361578941,4.19811249896884,3.666239308193326,2015
616,Jesús Navas,34,2283,0,2.9529965426772833,7,5.385790732689202,31,54,1,0,M S,Manchester City,0,2.9529965426772833,14.596689990721643,8.656342883594334,2015
623,Martín Demichelis,20,999,0,0.29870803095400333,0,0.3832593113183975,5,4,3,0,D S,Manchester City,0,0.29870803095400333,3.0463084019720554,2.6630490720272064,2015
624,Willy Caballero,4,308,0,0,0,0,0,0,0,0,GK S,Manchester City,0,0,0.3473847582936287,0.3473847582936287,2015
625,Bacary Sagna,28,2449,0,0.15982468891888857,3,2.814246323890984,5,27,4,0,D S,Manchester City,0,0.15982468891888857,9.474526397883892,8.551228307187557,2015
626,Eliaquim Mangala,23,2017,0,1.600639309734106,0,0,7,0,8,0,D,Manchester City,0,1.600639309734106,5.076672116294503,5.076672116294503,2015
906,Manu García,1,9,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0,2015
925,Patrick Roberts,1,3,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0,0,2015
1054,Bersant Celina,1,11,0,0,1,0.25564202666282654,0,2,0,0,S,Manchester City,0,0,0.08173102885484695,0.08173102885484695,2015
553,Anthony Martial,31,2632,11,7.273542748764157,4,6.173325615003705,57,37,2,0,F M S,Manchester United,11,7.273542748764157,15.577428136020899,5.890168622136116,2015
629,Wayne Rooney,28,2411,8,7.317090217024088,6,4.480130920186639,72,43,4,0,F M S,Manchester United,7,6.555921349674463,13.66494182869792,5.08139281347394,2015
554,Juan Mata,38,2907,6,6.460016001015902,5,5.284316262230277,57,53,4,1,M S,Manchester United,5,5.698847133666277,15.26788162626326,7.5833685314282775,2015
556,Marcus Rashford,11,870,5,3.0254472196102142,2,0.7597787007689476,16,6,0,0,F,Manchester United,5,3.0254472196102142,4.797226171940565,1.242960972711444,2015
558,Jesse Lingard,25,1641,4,3.2912293560802937,1,1.287450259551406,31,14,4,0,F M S,Manchester United,4,3.2912293560802937,7.917209530249238,4.496428919956088,2015
552,Ander Herrera,27,1535,3,2.770497489720583,2,2.137926956638694,24,21,4,0,M S,Manchester United,2,2.0093286521732807,6.950198903679848,4.08173811994493,2015
555,Memphis Depay,29,1470,2,4.733707598410547,0,1.2230774834752083,57,12,2,0,F M S,Manchester United,2,4.733707598410547,7.542917836457491,2.9404444079846144,2015
323,Adnan Januzaj,5,141,1,0.24226215109229088,0,0.03206436708569527,4,1,1,0,M S,Manchester United,1,0.24226215109229088,0.2891867943108082,0.13489697687327862,2015
548,Daley Blind,35,3123,1,0.15420025028288364,1,1.8806068636476994,4,25,2,0,D,Manchester United,1,0.15420025028288364,7.3397807367146015,6.819737112149596,2015
551,Morgan Schneiderlin,29,2204,1,0.8295509200543165,0,0.4136641286313534,11,9,3,0,M S,Manchester United,1,0.8295509200543165,5.959416007623076,5.560282275080681,2015
557,Matteo Darmian,28,1937,1,0.17506321147084236,0,1.8790505416691303,6,12,8,0,D M S,Manchester United,1,0.17506321147084236,4.965738266706467,3.754208153113723,2015
630,Marouane Fellaini,18,1069,1,4.175044342875481,0,0.6421578293666244,23,11,2,0,F M S,Manchester United,1,4.175044342875481,5.463913692161441,2.7043956350535154,2015
631,Ashley Young,18,1053,1,0.891463540494442,2,1.4585488578304648,7,10,5,0,D M S,Manchester United,1,0.891463540494442,4.834841581992805,3.0842785136774182,2015
907,Bastian Schweinsteiger,18,1199,1,1.46183530241251,0,0.2541703563183546,12,8,3,0,M S,Manchester United,1,1.46183530241251,4.839490883052349,4.474496357142925,2015
191,Chicharito,1,22,0,0.38708755373954773,0,0.04234008118510246,1,1,0,0,S,Manchester United,0,0.38708755373954773,0.4294276535511017,0,2015
546,David de Gea,34,3060,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,2.857072966173291,2.857072966173291,2015
547,Guillermo Varela,4,312,0,0.012051605619490147,0,0.022980405017733574,1,1,1,0,D S,Manchester United,0,0.012051605619490147,1.4535873495042324,1.4535873495042324,2015
549,Timothy Fosu-Mensah,8,247,0,0.044583494774997234,1,0.5879676342010498,2,1,1,0,D S,Manchester United,0,0.044583494774997234,0.6066952468827367,0.5621117502450943,2015
550,Marcos Rojo,16,1264,0,0.29596926271915436,1,0.8043278129771352,8,10,3,0,D S,Manchester United,0,0.29596926271915436,1.8204299211502075,1.1858385875821114,2015
559,Paddy McNair,8,308,0,0.14904240891337395,0,0.14083601534366608,3,1,0,0,D S,Manchester United,0,0.14904240891337395,0.5057021602988243,0.36486615240573883,2015
560,Sergio Romero,4,360,0,0,0,0,0,0,0,0,GK,Manchester United,0,0,0.6442756112664938,0.6442756112664938,2015
562,James Weir,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2015
627,Antonio Valencia,14,847,0,0.19302629213780165,3,0.5558433104306459,6,7,1,0,D S,Manchester United,0,0.19302629213780165,3.748403077945113,3.1237371619790792,2015
628,Chris Smalling,35,3150,0,1.5873165000230074,1,0.6364641897380352,18,6,8,0,D,Manchester United,0,1.5873165000230074,5.663532247766852,5.317794697359204,2015
654,Michael Carrick,28,1982,0,0.21961852256208658,0,0.2824397999793291,7,10,4,0,D M S,Manchester United,0,0.21961852256208658,6.99239150993526,6.687694441527128,2015
922,Andreas Pereira,4,76,0,0,0,0.1760953888297081,0,3,2,0,S,Manchester United,0,0,0.0959460437297821,0.0959460437297821,2015
951,Phil Jones,10,524,0,0.05894291400909424,0,0,1,0,0,0,D S,Manchester United,0,0.05894291400909424,1.1276825778186321,1.0687396638095379,2015
992,James Wilson,1,6,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2015
1006,Luke Shaw,5,450,0,0.06924628466367722,1,0.679107591509819,1,4,1,0,D,Manchester United,0,0.06924628466367722,1.3790599927306175,0.7020631656050682,2015
1037,Cameron Borthwick-Jackson,10,693,0,0.014882548712193966,1,1.0451581161469221,1,7,0,0,D M S,Manchester United,0,0.014882548712193966,4.274613671004772,4.099312052130699,2015
1047,Will Keane,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2015
1048,Donald Love,1,54,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.022390091791749,0.022390091791749,2015
1072,Nick Powell,1,14,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0,2015
573,Odion Ighalo,37,3160,15,16.093813683837652,3,2.2321923915296793,109,37,4,0,F M S,Watford,15,16.093813683837652,18.00225553661585,2.764592749066651,2015
574,Troy Deeney,38,3291,13,12.199144696816802,7,7.923331122845411,94,56,6,0,F M S,Watford,7,6.870962786488235,15.776730716228485,3.990332080051303,2015
566,Sebastian Prödl,21,1774,2,1.5338504277169704,0,0.12906023301184177,13,2,5,0,D S,Watford,2,1.5338504277169704,1.934076027944684,1.9062318373471498,2015
569,Almen Abdi,32,1998,2,2.067565410397947,0,2.5999522767961025,38,32,4,0,F M S,Watford,2,2.067565410397947,8.051499991677701,5.146296529099345,2015
571,Ben Watson,35,2814,2,0.4924737513065338,0,2.12290240265429,17,33,4,0,M S,Watford,2,0.4924737513065338,5.762444791384041,5.366294278763235,2015
579,Nathan Aké,24,1868,1,1.6093681082129478,0,0.7008999371901155,16,9,4,1,D S,Watford,1,1.6093681082129478,2.832576312124729,2.3783723395317793,2015
581,Craig Cathcart,35,3034,1,0.6867383252829313,0,0.10606207139790058,5,3,3,0,D S,Watford,1,0.6867383252829313,3.8294321605935693,3.7115082666277885,2015
1016,Miguel Layún,3,134,1,0.19060660898685455,0,0.17683935910463333,4,2,0,0,M S,Watford,1,0.19060660898685455,0.42223631776869297,0.16853627748787403,2015
564,Heurelho Gomes,38,3398,0,0,0,0,0,0,4,0,GK,Watford,0,0,1.2916549136862159,1.2916549136862159,2015
565,Nyom,32,2483,0,0.32071463763713837,1,0.5813758177682757,7,7,8,0,D S,Watford,0,0.32071463763713837,3.098369913175702,2.760775573551655,2015
567,Miguel Britos,24,2079,0,0.384248711168766,0,0,6,0,7,0,D,Watford,0,0.384248711168766,1.1019561747089028,1.1019561747089028,2015
568,José Holebas,11,948,0,0.5325352158397436,0,0.09013735968619585,13,6,2,0,D,Watford,0,0.5325352158397436,0.8886938616633415,0.6776372389867902,2015
570,Valon Behrami,21,1284,0,0.01173243299126625,1,0.5171334892511368,1,5,3,1,M S,Watford,0,0.01173243299126625,2.3346972465515137,1.8175637563690543,2015
572,Etienne Capoue,33,2834,0,3.072994651272893,1,1.4461296796798706,35,24,7,0,M,Watford,0,3.072994651272893,8.910061126574874,5.593118637800217,2015
575,Nordin Amrabat,12,494,0,0.7446606308221817,0,0.5844010636210442,7,5,2,1,F M S,Watford,0,0.7446606308221817,2.0600815936923027,0.9152980484068394,2015
576,Mario Suárez,15,736,0,0.22087402269244194,0,0.33309121802449226,8,7,2,0,M S,Watford,0,0.22087402269244194,1.9377541355788708,1.4637702088803053,2015
577,Ikechi Anya,28,1675,0,0.6807069182395935,1,1.2849662639200687,10,19,0,0,D M S,Watford,0,0.6807069182395935,6.081409208476543,4.346893712878227,2015
578,Juan Carlos Paredes,17,758,0,0.11860163044184446,0,0.5345220044255257,5,4,1,0,D M S,Watford,0,0.11860163044184446,1.7468706415966153,1.3975481679663062,2015
582,Jurado,27,2057,0,1.368828808888793,0,3.5557372495532036,36,41,3,0,F M,Watford,0,1.368828808888793,7.713293192908168,4.987439516931772,2015
583,Adlène Guédioura,18,407,0,0.32904251106083393,2,0.7133979443460703,13,10,2,0,M S,Watford,0,0.32904251106083393,1.928792784921825,1.5925074238330126,2015
744,Steven Berghuis,9,210,0,0.8419063305482268,2,0.8893937095999718,8,8,2,0,S,Watford,0,0.8419063305482268,1.6339538535103202,0.7738952785730362,2015
898,Obbi Oularé,2,2,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0,2015
947,Víctor Ibarbo,4,60,0,0,0,0,0,0,0,0,S,Watford,0,0,0.0175134539604187,0.0175134539604187,2015
948,Alessandro Diamanti,3,60,0,0.01409837044775486,0,0.20077663660049438,1,2,0,0,S,Watford,0,0.01409837044775486,0.1898573711514473,0.175758995115757,2015
949,Giedrius Arlauskis,1,22,0,0,0,0,0,0,0,0,S,Watford,0,0,0,0,2015
594,Romelu Lukaku,37,3271,25,16.665452419780195,6,5.440816408023238,110,47,3,0,F S,Everton,24,15.904283582232893,21.251998490653932,3.9702013842761517,2016
592,Ross Barkley,36,2922,5,6.935660857707262,8,7.259017596021295,89,84,5,0,F M S,Everton,5,6.935660857707262,16.26195978745818,8.149083036929369,2016
585,Seamus Coleman,26,2317,4,1.3783674584701657,3,2.760131038725376,18,17,3,0,D M,Everton,4,1.3783674584701657,10.482685551047325,8.167643882334232,2016
595,Kevin Mirallas,35,2100,4,3.5472985189408064,6,3.730523212812841,61,43,2,0,F M S,Everton,4,3.5472985189408064,9.559377007186413,4.927002524957061,2016
539,Enner Valencia,21,690,3,3.6913227066397667,1,0.8733558282256126,24,7,1,0,F M S,Everton,3,3.6913227066397667,4.789857715368271,0.8321622721850872,2016
587,Phil Jagielka,27,2252,3,1.2690291479229927,2,0.7028567343950272,14,5,4,1,D S,Everton,3,1.2690291479229927,5.038553226739168,4.973762601613998,2016
588,Leighton Baines,32,2827,2,2.750922109000385,3,2.6850184742361307,15,46,4,0,D M,Everton,0,0.46741561125963926,12.140887406654656,10.553634878247976,2016
590,Gareth Barry,33,2109,2,0.8615360390394926,1,1.3470328552648425,17,28,10,0,M S,Everton,2,0.8615360390394926,7.230507669970393,6.293837856501341,2016
1042,Tom Davies,24,1540,2,1.3990948013961315,3,1.9672293625772,14,13,4,0,M S,Everton,2,1.3990948013961315,6.800828862935305,3.664227467030287,2016
518,Yannick Bolasie,13,1033,1,1.2203223295509815,4,4.774220962077379,27,20,2,0,F M S,Everton,1,1.2203223295509815,6.779854089021683,1.356860252097249,2016
